variable_id,variable_name,css_name,source,rule_id,selector,property,value,important,conditions,page_candidates,native_style,component_candidates,status,candidate_mapping_status,native_style_id
variable-b5706ac6-958b-58c2-4db2-ec8832f33e78,pozadina,--pozadina,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-cd7688d28984,.home-2-form-text-field.medium-width,background-color,var(--pozadina),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""153a5580-4675-cace-a016-8a722aa23d18"", ""name"": ""Medium Width"", ""isComboClass"": true}]","[{""id"": ""b3f8e1d2-757e-d6a0-6dbb-b11ab1a23dc2"", ""name"": ""Section Contatti""}]",extracted,derived,
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-cd7688d28984,.home-2-form-text-field.medium-width,color,var(--crna),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""153a5580-4675-cace-a016-8a722aa23d18"", ""name"": ""Medium Width"", ""isComboClass"": true}]","[{""id"": ""b3f8e1d2-757e-d6a0-6dbb-b11ab1a23dc2"", ""name"": ""Section Contatti""}]",extracted,derived,
variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59,siva-crta,--siva-crta,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-c28938e3f949,.footer-block,border-left,1px solid var(--siva-crta),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""9e54e6e5-a3e8-624b-edfe-856c1cd54fac"", ""name"": ""Footer Block"", ""isComboClass"": false}]","[{""id"": ""cdb4010a-fc4d-930a-8493-bc7524d3344d"", ""name"": ""Footer""}]",extracted,derived,
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-61e6c1c1baff,.istaknuta-cijena,border-radius,var(--zakrivljenost),False,[],"[""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""9955d5e8-62bf-98b7-86ce-189fcf14d3c5"", ""name"": ""istaknuta cijena"", ""isComboClass"": false}]","[{""id"": ""11f7cd79-d19d-6f76-04ff-ce57e5706c5a"", ""name"": ""kartica Premium: ponte fisso su impianti""}, {""id"": ""9db036bc-9bac-25ca-e571-158aa48dd517"", ""name"": ""kartica Facilissimo: sbiancamento dei denti""}, {""id"": ""1d7ffbd5-8dbd-bf93-8a74-9fdeb3200f80"", ""name"": ""kartica Corone, faccette, ponti e protesi""}, {""id"": ""d430cc2c-555c-6d7a-ff18-8922771fa88e"", ""name"": ""kartica Imperdibile: protesi definitiva ancorata su 4 impianti""}, {""id"": ""1d728e57-fa68-61c7-a4b3-55aca79d3e43"", ""name"": ""Directory cards - Home layout""}, {""id"": ""32a193c4-2226-c41d-04a5-7c80a45fc9bd"", ""name"": ""Directory cards - Su di noi""}, {""id"": ""189b6a3e-5614-be7c-f080-f6f0e377e820"", ""name"": ""Directory cards - Su di noi 2""}, {""id"": ""a48c8fee-76f0-7240-0500-30f49cec6908"", ""name"": ""Directory cards - Informazioni""}, {""id"": ""ddb95103-2171-39b2-bd7f-9df9bbf9b63c"", ""name"": ""Directory cards - Informazioni 2""}, {""id"": ""80120cd6-e65f-28c3-91c4-db8ef46ae663"", ""name"": ""kartica Sedazione cosciente""}]",extracted,derived,
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-ac06f4a3c065,.no-margin,color,var(--crna),False,[],"[""/""]","[{""id"": ""ac68e924-9e2e-f62a-5f5f-1e7f40b69431"", ""name"": ""No Margin"", ""isComboClass"": false}]","[{""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}]",extracted,derived,
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-608dbbeb4ba9,.slider-3,border-radius,var(--zakrivljenost),False,[],"[""/""]","[{""id"": ""a2b26495-6849-a036-2abb-4bd814d510a0"", ""name"": ""Slider 3"", ""isComboClass"": false}]","[{""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}]",extracted,derived,
variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59,siva-crta,--siva-crta,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-1ce439f3b6f4,".icon-5, .icon-6",color,var(--siva-crta),False,[],"[""/""]",[],[],extracted,derived,
variable-b5706ac6-958b-58c2-4db2-ec8832f33e78,pozadina,--pozadina,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-c8cc2f58a9bb,.testi,background-image,"linear-gradient(270deg, var(--transparent), var(--pozadina) 50%)",False,[],"[""/testimonianze"", ""/""]","[{""id"": ""8ac58a18-28f1-2e66-7f6a-0c106994c7c1"", ""name"": ""Testi"", ""isComboClass"": false}]","[{""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}]",extracted,derived,
variable-096e3c41-aba9-e979-277d-482de4374333,Transparent,--transparent,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-c8cc2f58a9bb,.testi,background-image,"linear-gradient(270deg, var(--transparent), var(--pozadina) 50%)",False,[],"[""/testimonianze"", ""/""]","[{""id"": ""8ac58a18-28f1-2e66-7f6a-0c106994c7c1"", ""name"": ""Testi"", ""isComboClass"": false}]","[{""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}]",extracted,derived,
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f678f25d2a24,.icon-embed-xxsmall-2,color,var(--tamana-call),False,[],"[""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/""]","[{""id"": ""fb72e889-d4f0-044d-df24-08d241cb537a"", ""name"": ""icon-embed-xxsmall 2"", ""isComboClass"": false}]","[{""id"": ""48eb149b-bbbd-805c-69ed-1266a634337f"", ""name"": ""Section Tradizione""}, {""id"": ""1d728e57-fa68-61c7-a4b3-55aca79d3e43"", ""name"": ""Directory cards - Home layout""}, {""id"": ""32a193c4-2226-c41d-04a5-7c80a45fc9bd"", ""name"": ""Directory cards - Su di noi""}, {""id"": ""189b6a3e-5614-be7c-f080-f6f0e377e820"", ""name"": ""Directory cards - Su di noi 2""}, {""id"": ""a48c8fee-76f0-7240-0500-30f49cec6908"", ""name"": ""Directory cards - Informazioni""}, {""id"": ""ddb95103-2171-39b2-bd7f-9df9bbf9b63c"", ""name"": ""Directory cards - Informazioni 2""}]",extracted,derived,
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-4204b1f0cafb,.inner-banner-text-wrap.career-collection-list-wrapper,color,var(--bijela),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""b1559687-d937-10db-df32-9aea39ac7ae7"", ""name"": ""Career Collection List Wrapper"", ""isComboClass"": true}]","[{""id"": ""9451505b-5015-c534-40e8-5413c82b759b"", ""name"": ""Zaglavlje detaljna""}]",extracted,derived,
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-6d9dd9ac4c12,.prednost.w--current,color,var(--tamana-call),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti""]",[],[],extracted,derived,
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f283ebc87b80,.sadrzaji-usluge,border-top,10px none var(--svijetla-call),False,[],"[""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""7bb17448-1b6f-a392-dde0-c79a43dcde52"", ""name"": ""Sadrzaji usluge"", ""isComboClass"": false}]",[],extracted,derived,
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f283ebc87b80,.sadrzaji-usluge,border-bottom,10px none var(--svijetla-call),False,[],"[""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""7bb17448-1b6f-a392-dde0-c79a43dcde52"", ""name"": ""Sadrzaji usluge"", ""isComboClass"": false}]",[],extracted,derived,
variable-4a7968e2-7904-2751-1793-11f0211814b6,Svjetlija plava,--svjetlija-plava,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f283ebc87b80,.sadrzaji-usluge,border-left,10px solid var(--svjetlija-plava),False,[],"[""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""7bb17448-1b6f-a392-dde0-c79a43dcde52"", ""name"": ""Sadrzaji usluge"", ""isComboClass"": false}]",[],extracted,derived,
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f283ebc87b80,.sadrzaji-usluge,background-color,var(--bijela),False,[],"[""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""7bb17448-1b6f-a392-dde0-c79a43dcde52"", ""name"": ""Sadrzaji usluge"", ""isComboClass"": false}]",[],extracted,derived,
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f37e7b3c8b1f,.bulet,color,var(--crna),False,[],"[""/informativa-sulla-privacy"", ""/contatti"", ""/informazioni/listino-prezzi"", ""/informazioni/pagamento-flessibile"", ""/informazioni/prima-visita-gratuita"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""73984ba6-c769-45ad-2a00-26dc2b4689fe"", ""name"": ""Bulet"", ""isComboClass"": false}]",[],extracted,derived,
variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59,siva-crta,--siva-crta,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-35af45c23450,.bulet.kontakti,border-bottom,1px solid var(--siva-crta),False,[],"[""/contatti""]","[{""id"": ""c511acef-09aa-58c3-070b-ca938aac3a44"", ""name"": ""kontakti"", ""isComboClass"": true}]",[],extracted,derived,
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-1a6eee6821f2,.bulet.link-bulet,color,var(--tamana-call),False,[],"[""/prestazioni/premium-ponte-fisso-su-impianti""]","[{""id"": ""0328291e-dc1f-0107-37ec-29a99ae12111"", ""name"": ""link-bulet"", ""isComboClass"": true}]",[],extracted,derived,
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-72e17711d354,.odlomak.izdvojeno,border-radius,var(--zakrivljenost),False,[],"[""/su-di-noi/i-nostri-specialisti""]","[{""id"": ""79257b82-a803-3d35-dd90-732da5ea3bad"", ""name"": ""izdvojeno"", ""isComboClass"": true}]",[],extracted,derived,
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-72e17711d354,.odlomak.izdvojeno,background-color,var(--bijela),False,[],"[""/su-di-noi/i-nostri-specialisti""]","[{""id"": ""79257b82-a803-3d35-dd90-732da5ea3bad"", ""name"": ""izdvojeno"", ""isComboClass"": true}]",[],extracted,derived,
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-715ccf96ac01,.text-span-4,color,var(--crna),False,[],"[""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""6b906ae4-fd6e-0464-1d1d-4b10496557f7"", ""name"": ""Text Span 4"", ""isComboClass"": false}]","[{""id"": ""12779da6-57f4-1edc-0b0f-c14d7c69e8c1"", ""name"": ""sidebar""}, {""id"": ""01415f8e-f1dc-065f-6696-5928ab24121b"", ""name"": ""Sidebar informazioni""}, {""id"": ""735f2c84-7518-48f7-693c-0197067ecaaf"", ""name"": ""sidebar Prestazioni""}]",extracted,derived,
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-6f529902a9f8,.bold-text-3,color,var(--crna),False,[],"[""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""7964d6d6-29f1-c031-fb64-c013e2d36fc7"", ""name"": ""Bold Text 3"", ""isComboClass"": false}]",[],extracted,derived,
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-605c792ea424,.link,color,var(--tamana-call),False,[],"[""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/tempi-del-trattamento"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/premium-ponte-fisso-su-impianti""]","[{""id"": ""1aa80a7d-bd9c-d76a-3fd4-dcb567b36efe"", ""name"": ""Link"", ""isComboClass"": false}]",[],extracted,derived,
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-d5b6e6027502,.link-breadcrumb,color,var(--tamana-call),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""357ef9c7-c1e0-00f0-3536-7b97c9e84b20"", ""name"": ""Link breadcrumb"", ""isComboClass"": false}]","[{""id"": ""f3f8c56e-d796-023f-a4b1-8dfd0576aa9e"", ""name"": ""Breadcrumb""}]",extracted,derived,
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-9ad7e93d7697,.podstranice-sidebar,border-bottom,10px none var(--svijetla-call),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti""]","[{""id"": ""2079a103-7979-d9cb-44e3-6096ea3df2a9"", ""name"": ""Podstranice sidebar"", ""isComboClass"": false}]","[{""id"": ""12779da6-57f4-1edc-0b0f-c14d7c69e8c1"", ""name"": ""sidebar""}, {""id"": ""01415f8e-f1dc-065f-6696-5928ab24121b"", ""name"": ""Sidebar informazioni""}, {""id"": ""735f2c84-7518-48f7-693c-0197067ecaaf"", ""name"": ""sidebar Prestazioni""}]",extracted,derived,
