status,category,page,locale,node,text,source,href
extracted,contact-or-sedation-link,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>a:nth-of-type(8),Sedazione cosciente,raw/published/html/695e1eeeb10c5fb8eeaba886.html,/prestazioni/sedazione-cosciente
extracted,contact-or-sedation-link,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(1),Numero verde: 800 174 206,raw/published/html/695e1eeeb10c5fb8eeaba886.html,tel:800174206
extracted,contact-or-sedation-link,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(2),Tel. +385 51 688 380,raw/published/html/695e1eeeb10c5fb8eeaba886.html,tel:+38551688380
extracted,contact-or-sedation-link,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(3),it@dentvitalis.com,raw/published/html/695e1eeeb10c5fb8eeaba886.html,mailto:it@dentvitalis.com
extracted,contact-or-sedation-link,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>a:nth-of-type(1),Avvia chat su WhatsApp,raw/published/html/695e1eeeb10c5fb8eeaba886.html,https://api.whatsapp.com/send?phone=+ADDNUMBERHERE
extracted,price,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>div:nth-of-type(1)>span:nth-of-type(1)>strong:nth-of-type(1),"(202,5 €*)",raw/published/html/695e1eeeb10c5fb8eeaba885.html,
extracted,price,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(9)>p:nth-of-type(3),Prezzo a partire da 119 €,raw/published/html/695e1eeeb10c5fb8eeaba885.html,
extracted,price,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1),Prezzo fisso a 2.990 €,raw/published/html/695e1eeeb10c5fb8eeaba885.html,
extracted,price,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1),Prezzo fisso a 4.990 €,raw/published/html/695e1eeeb10c5fb8eeaba885.html,
extracted,price,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>strong:nth-of-type(1),A partire da 220 €,raw/published/html/695e1eeeb10c5fb8eeaba885.html,
extracted,contact,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(1),Numero verde: 800 174 206,raw/published/html/695e1eeeb10c5fb8eeaba885.html,
extracted,contact,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>a:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1),Avvia chat su WhatsApp,raw/published/html/695e1eeeb10c5fb8eeaba885.html,
extracted,contact-or-sedation-link,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(5), Sedazione cosciente,raw/published/html/695e1eeeb10c5fb8eeaba885.html,/prestazioni/sedazione-cosciente
extracted,contact-or-sedation-link,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(1)>a:nth-of-type(1),Sedazione cosciente,raw/published/html/695e1eeeb10c5fb8eeaba885.html,/prestazioni/sedazione-cosciente
extracted,contact-or-sedation-link,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>a:nth-of-type(8),Sedazione cosciente,raw/published/html/695e1eeeb10c5fb8eeaba885.html,/prestazioni/sedazione-cosciente
extracted,contact-or-sedation-link,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(1),Numero verde: 800 174 206,raw/published/html/695e1eeeb10c5fb8eeaba885.html,tel:800174206
extracted,contact-or-sedation-link,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(2),Tel. +385 51 688 380,raw/published/html/695e1eeeb10c5fb8eeaba885.html,tel:+38551688380
extracted,contact-or-sedation-link,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(3),it@dentvitalis.com,raw/published/html/695e1eeeb10c5fb8eeaba885.html,mailto:it@dentvitalis.com
extracted,contact-or-sedation-link,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>a:nth-of-type(1),Avvia chat su WhatsApp,raw/published/html/695e1eeeb10c5fb8eeaba885.html,https://api.whatsapp.com/send?phone=+ADDNUMBERHERE
extracted,price,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>div:nth-of-type(1)>span:nth-of-type(1)>strong:nth-of-type(1),"(4.041,9 €*)",raw/published/html/695e1eeeb10c5fb8eeaba884.html,
extracted,time_claim,/prestazioni/premium-ponte-fisso-su-impianti,it,id:w-node-e088f9be-6b61-c156-9d33-fdadb9adb632-eeaba884,Ponte fisso provvisorio OnX entro 24 ore,raw/published/html/695e1eeeb10c5fb8eeaba884.html,
extracted,time_claim,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(5)>p:nth-of-type(1),"Entro 24 ore dall'inserimento degli impianti, viene fissato un ponte OnX. A differenza dei ponti in acrilico, questi garantiscono una resistenza e un’estetica eccezionali, offrendo una protezione supplementare agli impianti e favorendone l'integrazione nell’osso.",raw/published/html/695e1eeeb10c5fb8eeaba884.html,
extracted,price,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1),Prezzo fisso a 2.990 €,raw/published/html/695e1eeeb10c5fb8eeaba884.html,
extracted,price,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>strong:nth-of-type(1),Prezzo fisso a 250 €,raw/published/html/695e1eeeb10c5fb8eeaba884.html,
extracted,price,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>strong:nth-of-type(1),A partire da 220 €,raw/published/html/695e1eeeb10c5fb8eeaba884.html,
extracted,contact,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(1),Numero verde: 800 174 206,raw/published/html/695e1eeeb10c5fb8eeaba884.html,
extracted,contact,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>a:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1),Avvia chat su WhatsApp,raw/published/html/695e1eeeb10c5fb8eeaba884.html,
extracted,contact-or-sedation-link,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(5), Sedazione cosciente,raw/published/html/695e1eeeb10c5fb8eeaba884.html,/prestazioni/sedazione-cosciente
extracted,contact-or-sedation-link,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>a:nth-of-type(1),Sedazione cosciente disponibile su richiesta ,raw/published/html/695e1eeeb10c5fb8eeaba884.html,/prestazioni/sedazione-cosciente
extracted,contact-or-sedation-link,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(1)>a:nth-of-type(1),Sedazione cosciente,raw/published/html/695e1eeeb10c5fb8eeaba884.html,/prestazioni/sedazione-cosciente
extracted,contact-or-sedation-link,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>a:nth-of-type(8),Sedazione cosciente,raw/published/html/695e1eeeb10c5fb8eeaba884.html,/prestazioni/sedazione-cosciente
extracted,contact-or-sedation-link,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(1),Numero verde: 800 174 206,raw/published/html/695e1eeeb10c5fb8eeaba884.html,tel:800174206
extracted,contact-or-sedation-link,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(2),Tel. +385 51 688 380,raw/published/html/695e1eeeb10c5fb8eeaba884.html,tel:+38551688380
extracted,contact-or-sedation-link,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(3),it@dentvitalis.com,raw/published/html/695e1eeeb10c5fb8eeaba884.html,mailto:it@dentvitalis.com
extracted,contact-or-sedation-link,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>a:nth-of-type(1),Avvia chat su WhatsApp,raw/published/html/695e1eeeb10c5fb8eeaba884.html,https://api.whatsapp.com/send?phone=+ADDNUMBERHERE
extracted,price,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>div:nth-of-type(1)>span:nth-of-type(1)>strong:nth-of-type(1),"(2.421,9 €*)",raw/published/html/695e1eeeb10c5fb8eeaba882.html,
extracted,price,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1),Prezzo fisso a 4.990 €,raw/published/html/695e1eeeb10c5fb8eeaba882.html,
extracted,price,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>strong:nth-of-type(1),Prezzo fisso a 250 €,raw/published/html/695e1eeeb10c5fb8eeaba882.html,
extracted,price,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>strong:nth-of-type(1),A partire da 220 €,raw/published/html/695e1eeeb10c5fb8eeaba882.html,
extracted,contact,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(1),Numero verde: 800 174 206,raw/published/html/695e1eeeb10c5fb8eeaba882.html,
extracted,contact,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>a:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1),Avvia chat su WhatsApp,raw/published/html/695e1eeeb10c5fb8eeaba882.html,
extracted,contact-or-sedation-link,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(5), Sedazione cosciente,raw/published/html/695e1eeeb10c5fb8eeaba882.html,/prestazioni/sedazione-cosciente
extracted,contact-or-sedation-link,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(1)>a:nth-of-type(1),Sedazione cosciente,raw/published/html/695e1eeeb10c5fb8eeaba882.html,/prestazioni/sedazione-cosciente
extracted,contact-or-sedation-link,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>a:nth-of-type(8),Sedazione cosciente,raw/published/html/695e1eeeb10c5fb8eeaba882.html,/prestazioni/sedazione-cosciente
extracted,contact-or-sedation-link,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(1),Numero verde: 800 174 206,raw/published/html/695e1eeeb10c5fb8eeaba882.html,tel:800174206
extracted,contact-or-sedation-link,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(2),Tel. +385 51 688 380,raw/published/html/695e1eeeb10c5fb8eeaba882.html,tel:+38551688380
extracted,contact-or-sedation-link,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(3),it@dentvitalis.com,raw/published/html/695e1eeeb10c5fb8eeaba882.html,mailto:it@dentvitalis.com
extracted,contact-or-sedation-link,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>a:nth-of-type(1),Avvia chat su WhatsApp,raw/published/html/695e1eeeb10c5fb8eeaba882.html,https://api.whatsapp.com/send?phone=+ADDNUMBERHERE
extracted,price,/,it,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>h1:nth-of-type(1)>strong:nth-of-type(1),Prezzo fisso a 4.990€,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,
extracted,distance,/,it,dom:body:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1),A soli 65 km da Trieste: ponte fisso su impianti in 24 ore. Tutti i lavori inclusi nel prezzo.,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,
extracted,time_claim,/,it,dom:body:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1),A soli 65 km da Trieste: ponte fisso su impianti in 24 ore. Tutti i lavori inclusi nel prezzo.,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,
extracted,price,/,it,dom:body:nth-of-type(1)>section:nth-of-type(3)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1),Prezzo fisso a 2.990 €,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,
extracted,price,/,it,dom:body:nth-of-type(1)>section:nth-of-type(3)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1),Prezzo fisso a 4.990 €,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,
extracted,price,/,it,dom:body:nth-of-type(1)>section:nth-of-type(3)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(2)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>strong:nth-of-type(1),Prezzo fisso a 250 €,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,
extracted,price,/,it,dom:body:nth-of-type(1)>section:nth-of-type(3)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(2)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1),A partire da 220 €,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,
extracted,distance,/,it,dom:body:nth-of-type(1)>section:nth-of-type(5)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>p:nth-of-type(1),"Siamo a Rijeka (Fiume), in Croazia, a soli 60 km da Trieste. Trasferimento gratuito.",raw/published/html/695e1eeeb10c5fb8eeaba87c.html,
extracted,contact,/,it,wf:4e75e80f-18e3-7eb0-519d-3b33dc5a3c65,"Per maggiori informazioni, inviaci un messaggio o contattaci al numero verde: 800 174 206 ",raw/published/html/695e1eeeb10c5fb8eeaba87c.html,
extracted,price,/,it,dom:body:nth-of-type(1)>section:nth-of-type(8)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(3)>nav:nth-of-type(1)>p:nth-of-type(1)>strong:nth-of-type(1),da 249 €,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,
extracted,price,/,it,dom:body:nth-of-type(1)>section:nth-of-type(8)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(4)>nav:nth-of-type(1)>p:nth-of-type(1)>strong:nth-of-type(1),220 €.,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,
extracted,price,/,it,dom:body:nth-of-type(1)>section:nth-of-type(8)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(6)>nav:nth-of-type(1)>p:nth-of-type(1),"In Croazia si utilizza l’euro. È possibile pagare in contanti (fino a 10.000 euro), con bonifico bancario o con carta di credito. Il contante può essere prelevato facilmente dagli sportelli automatici (ATM).",raw/published/html/695e1eeeb10c5fb8eeaba87c.html,
extracted,contact,/,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(1),Numero verde: 800 174 206,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,
extracted,contact,/,it,dom:body:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(1)>a:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1),Avvia chat su WhatsApp,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,
extracted,price,/,it,wf:7513ce3d-bbc6-d394-0a6f-1c43fb6f7e9a,"Prezzo fisso a 4.990€, nessun limite di impianti",raw/published/html/695e1eeeb10c5fb8eeaba87c.html,
extracted,contact-or-sedation-link,/,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(5), Sedazione cosciente,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,/prestazioni/sedazione-cosciente
extracted,contact-or-sedation-link,/,it,dom:body:nth-of-type(1)>section:nth-of-type(7)>div:nth-of-type(2)>div:nth-of-type(7)>div:nth-of-type(1)>a:nth-of-type(1),Sedazione cosciente,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,/prestazioni/sedazione-cosciente
extracted,contact-or-sedation-link,/,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>a:nth-of-type(8),Sedazione cosciente,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,/prestazioni/sedazione-cosciente
extracted,contact-or-sedation-link,/,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(1),Numero verde: 800 174 206,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,tel:800174206
extracted,contact-or-sedation-link,/,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(2),Tel. +385 51 688 380,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,tel:+38551688380
extracted,contact-or-sedation-link,/,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(8)>address:nth-of-type(1)>a:nth-of-type(3),it@dentvitalis.com,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,mailto:it@dentvitalis.com
extracted,contact-or-sedation-link,/,it,dom:body:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(1)>a:nth-of-type(1),Avvia chat su WhatsApp,raw/published/html/695e1eeeb10c5fb8eeaba87c.html,https://api.whatsapp.com/send?phone=+ADDNUMBERHERE
