literal_occurrences,exact_native_value_match,match_note,source,rule_id,selector,property,value,important,conditions,page_candidates,native_style,component_candidates,status,candidate_mapping_status
13,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-85d025a88615,.teaser-grid,padding-right,0%,False,"[""screen and (max-width: 991px)""]","[""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/""]","[{""id"": ""b47f39b8-b9d8-5e09-e67c-1a8e34eb5a1d"", ""name"": ""teaser-grid"", ""isComboClass"": false}]","[{""id"": ""48eb149b-bbbd-805c-69ed-1266a634337f"", ""name"": ""Section Tradizione""}, {""id"": ""1d728e57-fa68-61c7-a4b3-55aca79d3e43"", ""name"": ""Directory cards - Home layout""}, {""id"": ""32a193c4-2226-c41d-04a5-7c80a45fc9bd"", ""name"": ""Directory cards - Su di noi""}, {""id"": ""189b6a3e-5614-be7c-f080-f6f0e377e820"", ""name"": ""Directory cards - Su di noi 2""}, {""id"": ""a48c8fee-76f0-7240-0500-30f49cec6908"", ""name"": ""Directory cards - Informazioni""}, {""id"": ""ddb95103-2171-39b2-bd7f-9df9bbf9b63c"", ""name"": ""Directory cards - Informazioni 2""}]",extracted,derived
13,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-74033f0a3840,.testi,padding-right,0%,False,"[""screen and (max-width: 991px)""]","[""/testimonianze"", ""/""]","[{""id"": ""8ac58a18-28f1-2e66-7f6a-0c106994c7c1"", ""name"": ""Testi"", ""isComboClass"": false}]","[{""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}]",extracted,derived
13,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-92aa9d49e344,.container-wrapper-2,padding-right,0%,False,"[""screen and (max-width: 767px)""]","[""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/""]","[{""id"": ""3c5ecdfd-5e70-af9e-a35f-ba39ce3bdc99"", ""name"": ""Container Wrapper 2"", ""isComboClass"": false}]","[{""id"": ""48eb149b-bbbd-805c-69ed-1266a634337f"", ""name"": ""Section Tradizione""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}, {""id"": ""4e75e80f-18e3-7eb0-519d-3b33dc5a3c5c"", ""name"": ""Section Informazioni""}, {""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}]",extracted,derived
13,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-453358c257fe,.full-width-wrapper-2,padding-right,0%,False,"[""screen and (max-width: 767px)""]","[""/""]","[{""id"": ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c77"", ""name"": ""Full Width Wrapper 2"", ""isComboClass"": false}]","[{""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}]",extracted,derived
13,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-25c18a03a033,.navbar,padding-right,0%,False,"[""screen and (max-width: 479px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f1f6"", ""name"": ""Navbar"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived
15,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-aa60c806a0c7,.nav-container,border,1px #000,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f1ed"", ""name"": ""Nav Container"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived
15,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-a87c9d51e050,.container-wrapper,border,1px #000,False,[],"[""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f241"", ""name"": ""Container Wrapper"", ""isComboClass"": false}]","[{""id"": ""587b085b-0eb5-6f0e-763d-212fecd904e0"", ""name"": ""Section Benvenuti""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}]",extracted,derived
15,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-05adf9b13db2,.container-wrapper-list,border,1px #000,False,[],"[""/""]","[{""id"": ""ef0f789e-27c6-4ba8-0a82-1b75d11b17fd"", ""name"": ""Container Wrapper list"", ""isComboClass"": false}]","[{""id"": ""4e75e80f-18e3-7eb0-519d-3b33dc5a3c5c"", ""name"": ""Section Informazioni""}, {""id"": ""6f3fc695-721c-243a-39ea-1ec76ea081e5"", ""name"": ""Section usluge""}]",extracted,derived
15,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-dfdd8f663ea8,.container-wrapper-2,border,1px #000,False,[],"[""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/""]","[{""id"": ""3c5ecdfd-5e70-af9e-a35f-ba39ce3bdc99"", ""name"": ""Container Wrapper 2"", ""isComboClass"": false}]","[{""id"": ""48eb149b-bbbd-805c-69ed-1266a634337f"", ""name"": ""Section Tradizione""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}, {""id"": ""4e75e80f-18e3-7eb0-519d-3b33dc5a3c5c"", ""name"": ""Section Informazioni""}, {""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}]",extracted,derived
15,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f38751d26220,.full-width-wrapper-2,border,1px #000,False,[],"[""/""]","[{""id"": ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c77"", ""name"": ""Full Width Wrapper 2"", ""isComboClass"": false}]","[{""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}]",extracted,derived
15,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-cc9930fa40fc,.two-column-section-grid.two-rows,border,1px #000,False,[],"[""/""]","[{""id"": ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c8a"", ""name"": ""Two Rows"", ""isComboClass"": true}]","[{""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}]",extracted,derived
15,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-aff7eb76a16d,.container-wrapper-3,border,1px #000,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c7e"", ""name"": ""Container Wrapper 3"", ""isComboClass"": false}]","[{""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}, {""id"": ""b3f8e1d2-757e-d6a0-6dbb-b11ab1a23dc2"", ""name"": ""Section Contatti""}]",extracted,derived
15,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-b4231211932f,.container-wrapper-3.no-right-line,border,1px #000,False,[],"[""/""]","[{""id"": ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c8d"", ""name"": ""No Right Line"", ""isComboClass"": true}]","[{""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}]",extracted,derived
15,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-61d1f64bc177,.full-width-wrapper-3.no-bottom-line,border,1px #000,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""153a5580-4675-cace-a016-8a722aa23d19"", ""name"": ""No Bottom Line"", ""isComboClass"": true}]","[{""id"": ""b3f8e1d2-757e-d6a0-6dbb-b11ab1a23dc2"", ""name"": ""Section Contatti""}]",extracted,derived
15,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-2b40042f8e0b,.container-wrapper-4,border,1px #000,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""b1559687-d937-10db-df32-9aea39ac7ae2"", ""name"": ""Container Wrapper 4"", ""isComboClass"": false}]","[{""id"": ""9451505b-5015-c534-40e8-5413c82b759b"", ""name"": ""Zaglavlje detaljna""}]",extracted,derived
15,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-7c9863134f68,.detaljna-tekst,border,1px #000,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""d91f7469-b9a7-f29d-3cf6-b692bb221166"", ""name"": ""Detaljna tekst"", ""isComboClass"": false}]",[],extracted,derived
15,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-d50a7582e9b1,.container-wrapper-list-detail,border,1px #000,False,[],"[""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""8a7d6713-04b0-2bcd-8140-861996d13a5a"", ""name"": ""Container Wrapper list detail"", ""isComboClass"": false}]",[],extracted,derived
15,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-ca2792521827,.breadcrumb-wrapper-4,border,1px #000,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""58273b0e-2ca7-54d6-851d-46555bef637d"", ""name"": ""Breadcrumb Wrapper 4"", ""isComboClass"": false}]","[{""id"": ""f3f8c56e-d796-023f-a4b1-8dfd0576aa9e"", ""name"": ""Breadcrumb""}]",extracted,derived
15,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-5e11394d0787,.nav-container,border,1px #000,False,"[""screen and (max-width: 991px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f1ed"", ""name"": ""Nav Container"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived
15,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f98bfec8ea28,.nav-container,border,1px #000,False,"[""screen and (max-width: 479px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f1ed"", ""name"": ""Nav Container"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-aa60c806a0c7,.nav-container,max-width,1200px,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f1ed"", ""name"": ""Nav Container"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-ee93980b1d27,.base-container,max-width,1200px,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f20d"", ""name"": ""Base Container"", ""isComboClass"": false}]","[{""id"": ""48eb149b-bbbd-805c-69ed-1266a634337f"", ""name"": ""Section Tradizione""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}, {""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}, {""id"": ""1d728e57-fa68-61c7-a4b3-55aca79d3e43"", ""name"": ""Directory cards - Home layout""}, {""id"": ""32a193c4-2226-c41d-04a5-7c80a45fc9bd"", ""name"": ""Directory cards - Su di noi""}, {""id"": ""189b6a3e-5614-be7c-f080-f6f0e377e820"", ""name"": ""Directory cards - Su di noi 2""}, {""id"": ""a48c8fee-76f0-7240-0500-30f49cec6908"", ""name"": ""Directory cards - Informazioni""}, {""id"": ""ddb95103-2171-39b2-bd7f-9df9bbf9b63c"", ""name"": ""Directory cards - Informazioni 2""}]",extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-a87c9d51e050,.container-wrapper,max-width,1200px,False,[],"[""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f241"", ""name"": ""Container Wrapper"", ""isComboClass"": false}]","[{""id"": ""587b085b-0eb5-6f0e-763d-212fecd904e0"", ""name"": ""Section Benvenuti""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}]",extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-05adf9b13db2,.container-wrapper-list,max-width,1200px,False,[],"[""/""]","[{""id"": ""ef0f789e-27c6-4ba8-0a82-1b75d11b17fd"", ""name"": ""Container Wrapper list"", ""isComboClass"": false}]","[{""id"": ""4e75e80f-18e3-7eb0-519d-3b33dc5a3c5c"", ""name"": ""Section Informazioni""}, {""id"": ""6f3fc695-721c-243a-39ea-1ec76ea081e5"", ""name"": ""Section usluge""}]",extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-dfdd8f663ea8,.container-wrapper-2,max-width,1200px,False,[],"[""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/""]","[{""id"": ""3c5ecdfd-5e70-af9e-a35f-ba39ce3bdc99"", ""name"": ""Container Wrapper 2"", ""isComboClass"": false}]","[{""id"": ""48eb149b-bbbd-805c-69ed-1266a634337f"", ""name"": ""Section Tradizione""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}, {""id"": ""4e75e80f-18e3-7eb0-519d-3b33dc5a3c5c"", ""name"": ""Section Informazioni""}, {""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}]",extracted,derived
